Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Total TCP Flow Time,Label
100.64.0.2-10.16.0.15-42232-1880-6,100.64.0.2,42232,10.16.0.15,1880,6,06:44.2,825,6,5,324,453,324,54,132.2724461,453,90.6,202.5877588,941818.1818,13333.33333,82.5,199.8945555,649,5,825,165,280.6617181,666,14,785,196.25,302.7346198,649,14,1,1,200,168,7272.727273,6060.606061,453,70.63636364,159.7812709,25530.05455,2,2,2,10,0.833333333,70.63636364,54,90.6,29,41,64240,503,1,32,825,1
100.64.0.2-10.16.0.18-44734-3000-6,100.64.0.2,44734,10.16.0.18,3000,6,11:11.0,9191,30,33,417,735359,417,13.9,76.13343549,32768,22283.60606,13302.04566,80053965.84,6854.531607,148.2419355,1026.933389,8092,2,9180,316.5517241,1501.678527,8113,6,9171,286.59375,1428.399462,8103,2,1,29,968,1064,3264.06267,3590.468937,32768,11678.98413,14731.86657,217027892.5,2,2,30,62,1.1,11678.98413,13.9,22283.60606,6,11672,64240,503,1,32,9191,0
10.16.0.4-144.122.171.92-52147-53-17,10.16.0.4,52147,144.122.171.92,53,17,06:30.0,1021,1,1,38,104,38,38,0,104,104,0,139079.334,1958.863859,1021,0,1021,1021,0,0,0,0,0,0,0,0,0,0,0,0,8,8,979.4319295,979.4319295,104,71,46.66904756,2178,0,0,0,0,1,71,38,104,19,52,0,0,0,8,0,1
100.64.0.2-10.16.0.18-36554-3000-6,100.64.0.2,36554,10.16.0.18,3000,6,41:14.1,449,5,5,468,180,468,93.6,209.2959627,180,36,80.49844719,1443207.127,22271.71492,49.88888889,109.1746816,340,4,438,109.5,163.3697238,353,12,436,109,154.337293,340,22,1,1,168,168,11135.85746,11135.85746,468,64.8,152.5463864,23270.4,2,2,2,9,1,64.8,93.6,36,46,18,64240,502,1,32,449,0
100.64.0.2-10.16.0.18-33792-3000-6,100.64.0.2,33792,10.16.0.18,3000,6,23:03.6,1044,8,8,443,25370,443,55.375,156.624152,7794,3171.25,3544.094474,24725095.79,15325.6705,69.6,199.5673177,785,2,1031,147.2857143,292.449263,800,6,1021,145.8571429,283.8546744,785,7,1,4,264,264,7662.835249,7662.835249,7794,1613.3125,2908.959326,8462044.362,2,2,5,15,1,1613.3125,55.375,3171.25,27,1585,64240,503,1,32,1044,0
100.64.0.2-10.16.0.45-50020-1880-6,100.64.0.2,50020,10.16.0.45,1880,6,56:12.8,385,6,4,427,159,427,71.16666667,174.32202,159,39.75,79.5,1522077.922,25974.02597,42.77777778,94.41633569,293,3,385,77,127.6518703,304,9,370,123.3333333,148.5002806,293,17,1,1,200,136,15584.41558,10389.61039,427,58.6,138.7525375,19252.26667,2,2,2,9,0.666666667,58.6,71.16666667,39.75,42,15,64240,503,1,32,385,0
100.64.0.2-10.16.0.18-52028-3000-6,100.64.0.2,52028,10.16.0.18,3000,6,15:02.4,1039,8,8,443,26156,443,55.375,156.624152,8580,3269.5,3698.103259,25600577.48,15399.42252,69.26666667,204.3188917,803,4,1029,147,298.3107999,818,9,1011,144.4285714,292.0940814,803,9,1,4,264,264,7699.711261,7699.711261,8580,1662.4375,3024.630996,9148392.663,2,2,5,15,1,1662.4375,55.375,3269.5,27,1634,64240,503,1,32,1039,0
10.16.0.2-144.122.71.18-47484-6642-6,10.16.0.2,47484,144.122.71.18,6642,6,35:41.4,88630,15,9,528,21205,261,35.2,76.10256237,6740,2356.111111,3029.130133,245210.4254,270.788672,3853.478261,16280.57505,78501,6,88630,6330.714286,20779.02779,78501,13,87999,10999.875,27564.03609,79162,10,4,6,488,296,169.24292,101.545752,6740,905.5416667,2124.248225,4512430.52,2,2,10,23,0.6,905.5416667,35.2,2356.111111,22,883,65280,503,4,32,88630,0
100.64.0.2-10.16.0.15-53040-1880-6,100.64.0.2,53040,10.16.0.15,1880,6,06:25.1,455,5,5,327,456,327,65.4,146.2388457,456,91.2,203.9293995,1720879.121,21978.02198,50.55555556,118.0393061,364,4,450,112.5,175.6008732,375,11,442,110.5,169.6398145,364,11,1,1,168,168,10989.01099,10989.01099,456,78.3,167.8478478,28172.9,2,2,2,9,1,78.3,65.4,91.2,32,45,64240,503,1,32,455,1
10.16.0.2-144.122.71.18-41102-6642-6,10.16.0.2,41102,144.122.71.18,6642,6,26:10.9,7785,15,10,474,16238,207,31.6,65.14686704,6740,1623.8,2754.889544,2146692.357,3211.303789,324.375,395.4579967,1401,3,7785,556.0714286,469.8424391,1434,3,7171,796.7777778,812.6668718,2420,11,4,6,488,328,1926.782274,1284.521516,6740,668.48,1866.087376,3482282.093,2,2,10,24,0.666666667,668.48,31.6,1623.8,18,649,65280,503,4,32,7785,0
100.64.0.2-10.16.0.7-48170-7472-6,100.64.0.2,48170,10.16.0.7,7472,6,55:17.6,665,7,6,108,7411,108,15.42857143,40.82016308,4096,1235.166667,1929.384401,11306766.92,19548.87218,55.41666667,104.8760813,369,3,665,110.8333333,143.910273,393,18,617,123.4,147.869199,369,17,1,2,232,200,10526.31579,9022.556391,4096,578.3846154,1397.295933,1952435.923,2,2,3,12,0.857142857,578.3846154,15.42857143,1235.166667,8,570,65280,505,1,32,665,1
100.64.0.2-10.16.0.15-38964-1880-6,100.64.0.2,38964,10.16.0.15,1880,6,06:36.8,445,6,4,345,499,345,57.5,140.8456602,499,124.75,249.5,1896629.213,22471.91011,49.44444444,94.65346152,291,5,445,89,124.1571585,302,10,422,140.6666667,137.5875479,291,21,1,1,200,136,13483.14607,8988.764045,499,84.4,181.5955212,32976.93333,2,2,2,9,0.666666667,84.4,57.5,124.75,34,49,64240,503,1,32,445,1
10.16.0.2-144.122.71.18-35902-6642-6,10.16.0.2,35902,144.122.71.18,6642,6,13:38.7,92610,15,10,474,16271,207,31.6,65.14686704,6740,1627.1,2752.747252,180812.0073,269.9492495,3858.75,14747.21727,71677,4,92610,6615,19156.81575,71677,5,92009,10223.22222,23789.87593,72423,10,4,7,500,328,161.9695497,107.9796998,6740,669.8,1865.606425,3480487.333,2,2,11,24,0.666666667,669.8,31.6,1627.1,18,650,65280,504,4,32,92610,1
100.64.0.2-10.16.0.45-46112-1880-6,100.64.0.2,46112,10.16.0.45,1880,6,10:09.8,8458,6,5,531,200,531,88.5,216.7798422,200,40,89.4427191,86427.05131,1300.543864,845.8,2317.921952,7430,9,8458,1691.6,3328.166883,7637,12,8025,2006.25,3618.786664,7430,21,1,1,200,168,709.3875621,591.1563017,531,66.45454545,165.3428944,27338.27273,2,2,2,10,0.833333333,66.45454545,88.5,40,48,18,64240,502,1,32,8458,1
10.16.0.2-144.122.71.18-51148-6642-6,10.16.0.2,51148,144.122.71.18,6642,6,51:51.9,6735,15,10,528,21217,261,35.2,76.10256237,6740,2121.7,2952.952084,3228656.273,3711.952487,280.625,339.4625948,1338,2,6735,481.0714286,412.7046745,1438,2,6075,675,648.9281547,1547,8,4,6,488,328,2227.171492,1484.780995,6740,869.8,2088.473426,4361721.25,2,2,10,24,0.666666667,869.8,35.2,2121.7,21,848,65280,503,4,32,6735,1
100.64.0.2-10.16.0.18-37574-3000-6,100.64.0.2,37574,10.16.0.18,3000,6,11:01.3,361,11,10,415,42204,415,37.72727273,125.127208,13480,4220.4,4711.746532,118058171.7,58171.74515,18.05,44.23558344,201,1,361,36.1,64.08926067,215,5,341,37.88888889,62.853887,201,5,1,6,360,328,30470.91413,27700.83102,13480,2029.47619,3818.381458,14580036.96,2,2,7,20,0.909090909,2029.47619,37.72727273,4220.4,19,2009,64240,503,1,32,361,0
100.64.0.2-10.16.0.45-52880-1880-6,100.64.0.2,52880,10.16.0.45,1880,6,50:30.6,364,5,5,427,160,427,85.4,190.9602053,160,32,71.55417528,1612637.363,27472.52747,40.44444444,84.84266484,265,5,355,88.75,125.5106237,276,13,348,87,119.2308685,265,15,1,1,168,168,13736.26374,13736.26374,427,58.7,138.8332733,19274.67778,2,2,2,9,1,58.7,85.4,32,42,16,64240,503,1,32,364,0
100.64.0.2-10.16.0.45-53216-1880-6,100.64.0.2,53216,10.16.0.45,1880,6,07:32.7,396,6,4,485,247,485,80.83333333,198.0004209,247,61.75,123.5,1848484.848,25252.52525,44,83.19705524,263,6,396,79.2,111.7640371,277,14,370,123.3333333,123.8237995,263,27,1,1,200,136,15151.51515,10101.0101,485,73.2,164.1989308,26961.28889,2,2,2,9,0.666666667,73.2,80.83333333,61.75,48,24,64240,502,1,32,396,0
100.64.0.2-10.16.0.4-49708-8181-6,100.64.0.2,49708,10.16.0.4,8181,6,40:09.1,310,6,5,106,137,106,17.66666667,43.27431879,137,27.4,61.26826258,783870.9677,35483.87097,31,28.89059824,92,6,310,62,35.07848343,116,20,260,65,33.11595789,92,23,1,1,200,168,19354.83871,16129.03226,137,22.09090909,49.63558108,2463.690909,2,2,2,10,0.833333333,22.09090909,17.66666667,27.4,9,12,65280,505,1,32,310,1
10.16.0.2-144.122.71.18-41370-6642-6,10.16.0.2,41370,144.122.71.18,6642,6,04:26.9,8042,12,8,474,16238,207,39.5,71.14198351,6740,2029.75,2969.197378,2078090.027,2486.943546,423.2631579,529.6700065,1895,6,8042,731.0909091,553.6217941,1895,252,6961,994.4285714,1023.568571,2900,10,4,6,392,264,1492.166128,994.7774186,6740,835.6,2061.959477,4251676.884,0,2,10,19,0.666666667,835.6,39.5,2029.75,23,811,65280,504,4,32,8042,1
10.16.0.5-144.122.171.91-36885-53-17,10.16.0.5,36885,144.122.171.91,53,17,01:08.3,751,1,1,38,101,38,38,0,101,101,0,185086.5513,2663.115846,751,0,751,751,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1331.557923,1331.557923,101,69.5,44.54772721,1984.5,0,0,0,0,1,69.5,38,101,19,50,0,0,0,8,0,0
100.64.0.2-10.16.0.7-41220-7472-6,100.64.0.2,41220,10.16.0.7,7472,6,59:27.6,616,7,6,108,7411,108,15.42857143,40.82016308,4096,1235.166667,1929.384401,12206168.83,21103.8961,51.33333333,111.2779757,397,1,616,102.6666667,160.480113,426,11,577,115.4,162.6631489,397,8,1,2,232,200,11363.63636,9740.25974,4096,578.3846154,1397.295933,1952435.923,2,2,3,12,0.857142857,578.3846154,15.42857143,1235.166667,8,570,65280,505,1,32,616,0
100.64.0.2-10.16.0.18-54260-3000-6,100.64.0.2,54260,10.16.0.18,3000,6,46:50.8,534,5,5,468,210,468,93.6,209.2959627,210,42,93.91485505,1269662.921,18726.59176,59.33333333,131.2107084,408,4,517,129.25,194.9177177,420,14,520,130,185.5945401,408,26,1,1,168,168,9363.29588,9363.29588,468,67.8,155.3331903,24128.4,2,2,2,9,1,67.8,93.6,42,46,21,64240,502,1,32,534,0
10.16.0.4-144.122.171.91-49882-53-17,10.16.0.4,49882,144.122.171.91,53,17,38:59.9,6291849,2,2,93,518,55,46.5,12.02081528,416,259,222.0315293,97.10976853,0.635743165,2097283,3631248.849,6290288,711,6290999,6290999,0,6290999,6290999,6291138,6291138,0,6291138,6291138,0,0,16,16,0.317871583,0.317871583,416,152.75,177.5751015,31532.91667,0,0,0,0,1,152.75,46.5,259,23,129,0,0,1,8,0,1
10.16.0.2-144.122.71.18-33490-6642-6,10.16.0.2,33490,144.122.71.18,6642,6,11:27.2,5949,13,9,474,16238,207,36.46153846,68.98866499,6740,1804.222222,2858.650284,2809211.632,3698.100521,283.2857143,352.6942221,1340,3,5949,495.75,441.1588304,1485,3,5261,657.625,650.5770927,1620,13,4,6,412,296,2185.241217,1512.859304,6740,759.6363636,1976.665845,3907207.861,1,2,10,20,0.692307692,759.6363636,36.46153846,1804.222222,21,738,65280,503,4,20,5949,1
100.64.0.2-10.16.0.15-39296-1880-6,100.64.0.2,39296,10.16.0.15,1880,6,06:37.2,331,6,4,349,511,349,58.16666667,142.4786534,511,127.75,255.5,2598187.311,30211.48036,36.77777778,70.43929617,222,4,331,66.2,94.31436794,233,10,312,104,104.9714247,222,21,1,1,200,136,18126.88822,12084.59215,511,86,185.2811677,34329.11111,2,2,2,9,0.666666667,86,58.16666667,127.75,34,51,64240,503,1,32,331,1
100.64.0.2-10.16.0.15-59634-1880-6,100.64.0.2,59634,10.16.0.15,1880,6,04:06.3,448,6,5,377,480,377,62.83333333,153.9096055,480,96,214.6625258,1912946.429,24553.57143,44.8,110.2026416,357,3,443,88.6,156.0842721,367,10,436,109,166.2828915,357,10,1,1,200,168,13392.85714,11160.71429,480,77.90909091,174.8602039,30576.09091,2,2,2,10,0.833333333,77.90909091,62.83333333,96,34,43,64240,503,1,32,448,1
100.64.0.2-10.16.0.15-40510-1880-6,100.64.0.2,40510,10.16.0.15,1880,6,04:27.0,1100,6,4,399,483,399,66.5,162.8910679,483,120.75,241.5,801818.1818,9090.909091,122.2222222,291.6923798,896,4,1100,220,384.7908523,906,18,1078,359.3333333,465.4936448,896,65,1,1,200,136,5454.545455,3636.363636,483,88.2,186.993048,34966.4,2,2,2,9,0.666666667,88.2,66.5,120.75,39,48,64240,503,1,32,1100,1
10.16.0.4-144.122.171.91-47949-53-17,10.16.0.4,47949,144.122.171.91,53,17,54:30.7,654,1,1,55,102,55,55,0,102,102,0,240061.1621,3058.103976,654,0,654,654,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1529.051988,1529.051988,102,78.5,33.23401872,1104.5,0,0,0,0,1,78.5,55,102,27,51,0,0,0,8,0,1
100.64.0.2-10.16.0.18-37022-3000-6,100.64.0.2,37022,10.16.0.18,3000,6,17:05.8,1083,8,8,443,26156,443,55.375,156.624152,8580,3269.5,3698.103259,24560480.15,14773.77655,72.2,216.3133309,849,2,1073,153.2857143,318.0470166,868,6,1060,151.4285714,309.3266112,849,7,1,4,264,264,7386.888273,7386.888273,8580,1662.4375,3024.630996,9148392.663,2,2,5,15,1,1662.4375,55.375,3269.5,27,1634,64240,503,1,32,1083,0
100.64.0.2-10.16.0.15-54196-1880-6,100.64.0.2,54196,10.16.0.15,1880,6,06:25.9,496,6,4,326,455,326,54.33333333,133.0889427,455,113.75,227.5,1574596.774,20161.29032,55.11111111,129.8744051,400,3,496,99.2,174.9491355,411,9,482,160.6666667,208.6536205,400,17,1,1,200,136,12096.77419,8064.516129,455,78.1,167.4332039,28033.87778,2,2,2,9,0.666666667,78.1,54.33333333,113.75,32,45,64240,503,1,32,496,1
100.64.0.2-10.16.0.5-57754-8080-6,100.64.0.2,57754,10.16.0.5,8080,6,12:36.2,302,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,807947.0199,33112.58278,33.55555556,29.26649582,99,7,280,70,27.91654229,99,32,279,69.75,35.56566697,121,39,1,1,168,168,16556.29139,16556.29139,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,302,1
100.64.0.2-10.16.0.15-55626-1880-6,100.64.0.2,55626,10.16.0.15,1880,6,06:26.9,417,5,5,339,468,339,67.8,151.6054089,468,93.6,209.2959627,1935251.799,23980.81535,46.33333333,100.5037313,313,5,406,101.5,149.547094,324,11,406,101.5,141.314071,313,22,1,1,168,168,11990.40767,11990.40767,468,80.7,172.8262133,29868.9,2,2,2,9,1,80.7,67.8,93.6,33,46,64240,503,1,32,417,1
100.64.0.2-10.16.0.15-53294-1880-6,100.64.0.2,53294,10.16.0.15,1880,6,04:58.1,1247,9,7,468,31299,468,52,156,13480,4471.285714,5024.038041,25474739.37,12830.79391,83.13333333,230.6682425,904,4,1247,155.875,316.4673025,927,9,1196,199.3333333,351.3714084,904,10,1,4,296,232,7217.321572,5613.472334,13480,1985.4375,3903.333208,15236010.13,2,2,5,15,0.777777778,1985.4375,52,4471.285714,29,1956,64240,502,1,32,1247,1
10.16.0.2-144.122.71.18-35648-6642-6,10.16.0.2,35648,144.122.71.18,6642,6,16:44.9,17557,14,10,474,16238,207,33.85714286,66.9946693,6740,1623.8,2754.889544,951871.0486,1366.976135,763.3478261,2146.207704,10469,3,17557,1350.538462,2770.134793,10469,3,16906,1878.444444,3572.275434,11226,12,4,6,456,328,797.4027453,569.5733895,6740,696.3333333,1900.906938,3613447.188,2,2,10,23,0.714285714,696.3333333,33.85714286,1623.8,19,676,65280,503,4,32,17557,0
100.64.0.2-10.16.0.45-42042-1880-6,100.64.0.2,42042,10.16.0.45,1880,6,07:45.6,578,6,4,445,270,445,74.16666667,181.6704893,270,67.5,135,1237024.221,17301.03806,64.22222222,142.0323711,441,4,578,115.6,189.7058249,454,13,557,185.6666667,223.723788,441,24,1,1,200,136,10380.62284,6920.415225,445,71.5,156.2769977,24422.5,2,2,2,9,0.666666667,71.5,74.16666667,67.5,44,27,64240,503,1,32,578,0
100.64.0.2-10.16.0.18-46474-3000-6,100.64.0.2,46474,10.16.0.18,3000,6,45:49.9,492,5,5,465,165,465,93,207.9543219,165,33,73.79024326,1280487.805,20325.20325,54.66666667,128.4756786,397,4,481,120.25,192.714599,409,12,473,118.25,185.841106,397,23,1,1,168,168,10162.60163,10162.60163,465,63,150.465943,22640,2,2,2,9,1,63,93,33,46,16,64240,502,1,32,492,0
10.16.0.6-144.122.71.18-57564-6642-6,10.16.0.6,57564,144.122.71.18,6642,6,26:39.5,84160,12,10,528,21205,261,44,83.35902634,6740,2120.5,2951.481144,258234.3156,261.4068441,4007.619048,18076.45537,82899,7,84160,7650.909091,24957.17842,82899,7,84132,9348,27590.92176,82923,11,4,6,392,328,142.5855513,118.8212928,6740,987.8636364,2203.858074,4856990.409,2,2,10,21,0.833333333,987.8636364,44,2120.5,24,963,65280,503,4,32,84160,0
100.64.0.2-10.16.0.18-39798-3000-6,100.64.0.2,39798,10.16.0.18,3000,6,08:49.0,433,6,5,448,211,448,74.66666667,182.8952341,211,42.2,94.36206865,1521939.954,25404.15704,43.3,115.2447155,371,1,433,86.6,165.1992736,382,6,420,105,177.5518704,371,4,1,1,200,168,13856.81293,11547.34411,448,59.90909091,143.4381083,20574.49091,2,2,2,10,0.833333333,59.90909091,74.66666667,42.2,40,19,64240,502,1,32,433,0
100.64.0.2-10.16.0.45-46176-1880-6,100.64.0.2,46176,10.16.0.45,1880,6,48:42.4,320,6,4,430,159,430,71.66666667,175.5467649,159,39.75,79.5,1840625,31250,35.55555556,76.1776068,238,4,320,64,102.5182911,247,11,304,101.3333333,118.8668723,238,22,1,1,200,136,18750,12500,430,58.9,139.6379843,19498.76667,2,2,2,9,0.666666667,58.9,71.66666667,39.75,43,15,64240,503,1,32,320,0
100.64.0.2-10.16.0.15-57684-1880-6,100.64.0.2,57684,10.16.0.15,1880,6,06:30.5,611,6,4,358,511,358,59.66666667,146.152888,511,127.75,255.5,1422258.592,16366.61211,67.88888889,113.137576,345,6,611,122.2,141.7892803,358,18,592,197.3333333,138.6229899,345,70,1,1,200,136,9819.967267,6546.644845,511,86.9,186.7169278,34863.21111,2,2,2,9,0.666666667,86.9,59.66666667,127.75,35,51,64240,503,1,32,611,1
100.64.0.2-10.16.0.15-51950-1880-6,100.64.0.2,51950,10.16.0.15,1880,6,06:24.3,802,6,5,319,448,319,53.16666667,130.2312047,448,89.6,200.3516908,956359.1022,13715.71072,80.2,197.4272299,640,4,797,159.4,277.5757554,655,13,767,191.75,299.9748601,640,11,1,1,200,168,7481.296758,6234.413965,448,69.72727273,157.7923261,24898.41818,2,2,2,10,0.833333333,69.72727273,53.16666667,89.6,29,40,64240,504,1,32,802,1
100.64.0.2-10.16.0.15-38036-1880-6,100.64.0.2,38036,10.16.0.15,1880,6,06:33.1,796,6,5,428,449,428,71.33333333,174.7302683,449,89.8,200.7989044,1101758.794,13819.09548,79.6,212.9643684,684,2,796,159.2,298.5794702,692,11,784,196,325.9897749,684,14,1,1,200,168,7537.688442,6281.407035,449,79.72727273,177.4441269,31486.41818,2,2,2,10,0.833333333,79.72727273,71.33333333,89.8,38,40,64240,503,1,32,796,1
10.16.0.2-144.122.71.18-46376-6642-6,10.16.0.2,46376,144.122.71.18,6642,6,05:05.9,7249,14,10,528,20990,261,37.71428571,78.32617066,6740,2099,2925.835607,2968409.436,3310.80149,315.173913,370.9139391,1391,2,7249,557.6153846,461.6056287,1511,2,6628,736.4444444,667.2726413,1601,9,4,6,456,328,1931.300869,1379.500621,6740,896.5833333,2104.959194,4430853.21,2,2,10,23,0.714285714,896.5833333,37.71428571,2099,22,874,65280,503,4,32,7249,1
10.16.0.5-144.122.171.92-48663-53-17,10.16.0.5,48663,144.122.171.92,53,17,10:28.7,2964617,4,4,149,918,44,37.25,7.274384281,407,229.5,158.3361403,359.9115839,2.6984936,423516.7143,689223.4197,1936848,166,2589943,863314.3333,985705.0016,1937900,1116,2963565,987855,837089.3603,1937798,358207,0,0,32,32,1.3492468,1.3492468,407,133.375,146.0380943,21327.125,0,0,0,0,1,133.375,37.25,229.5,18,114,0,0,3,8,0,1
100.64.0.2-10.16.0.18-44100-3000-6,100.64.0.2,44100,10.16.0.18,3000,6,12:40.9,994,8,8,443,23994,443,55.375,156.624152,6740,2999.25,3313.58967,24584507.04,16096.57948,66.26666667,200.6074584,787,2,982,140.2857143,294.3941317,803,6,974,139.1428571,287.1784745,787,7,1,4,264,264,8048.289738,8048.289738,6740,1527.3125,2728.814803,7446430.229,2,2,5,15,1,1527.3125,55.375,2999.25,27,1499,64240,503,1,32,994,0
100.64.0.2-10.16.0.5-36768-8181-6,100.64.0.2,36768,10.16.0.5,8181,6,25:17.5,350,5,5,106,137,106,21.2,47.40464112,137,27.4,61.26826258,694285.7143,28571.42857,38.88888889,35.9041935,120,7,333,83.25,31.9517866,120,42,316,79,45.92022067,145,39,1,1,168,168,14285.71429,14285.71429,137,24.3,51.74735635,2677.788889,2,2,2,9,1,24.3,21.2,27.4,10,13,65280,505,1,32,350,0
100.64.0.2-10.16.0.18-35472-3000-6,100.64.0.2,35472,10.16.0.18,3000,6,16:33.9,514,6,5,511,180,511,85.16666667,208.6148764,180,36,80.49844719,1344357.977,21400.77821,51.4,136.2760271,439,1,514,102.8,195.256754,452,10,496,124,210.2395459,439,5,1,1,200,168,11673.15175,9727.626459,511,62.81818182,158.1498139,25011.36364,2,2,2,10,0.833333333,62.81818182,85.16666667,36,46,16,64240,502,1,32,514,0
100.64.0.2-10.16.0.45-45502-1880-6,100.64.0.2,45502,10.16.0.45,1880,6,07:57.1,388,6,5,444,159,444,74,181.262241,159,31.8,71.10696168,1554123.711,28350.51546,38.8,95.37854406,309,3,384,76.8,135.2394173,318,8,378,94.5,143.8807376,309,8,1,1,200,168,15463.91753,12886.59794,444,54.81818182,137.6087339,18936.16364,2,2,2,10,0.833333333,54.81818182,74,31.8,40,14,64240,503,1,32,388,0
100.64.0.2-10.16.0.45-35080-1880-6,100.64.0.2,35080,10.16.0.45,1880,6,28:11.7,374,6,4,430,160,430,71.66666667,175.5467649,160,40,80,1577540.107,26737.96791,41.55555556,95.08169002,294,2,374,74.8,127.2976826,302,9,359,119.6666667,151.9879381,294,15,1,1,200,136,16042.78075,10695.18717,430,59,139.7179699,19521.11111,2,2,2,9,0.666666667,59,71.66666667,40,43,16,64240,503,1,32,374,0
100.64.0.2-10.16.0.18-33278-3000-6,100.64.0.2,33278,10.16.0.18,3000,6,41:49.7,577,5,5,447,1656,447,89.4,199.9044772,1656,331.2,740.5857141,3644714.038,17331.02253,64.11111111,157.5368564,484,6,567,141.75,236.9941982,497,14,563,140.75,228.8469285,484,23,1,1,168,168,8665.511265,8665.511265,1656,210.3,527.0340596,277764.9,2,2,2,9,1,210.3,89.4,331.2,44,165,64240,503,1,32,577,0
100.64.0.2-10.16.0.45-42426-1880-6,100.64.0.2,42426,10.16.0.45,1880,6,02:24.6,893,6,4,461,270,461,76.83333333,188.2024619,270,67.5,135,818589.0258,11198.20829,99.22222222,207.7045846,637,4,893,178.6,271.5976804,651,15,863,287.6666667,314.7925243,637,26,1,1,200,136,6718.924972,4479.283315,461,73.1,160.5493694,25776.1,2,2,2,9,0.666666667,73.1,76.83333333,67.5,46,27,64240,502,1,32,893,0
100.64.0.2-10.16.0.15-33562-1880-6,100.64.0.2,33562,10.16.0.15,1880,6,04:50.2,1334,9,7,375,31439,375,41.66666667,125,13480,4491.285714,5023.702311,23848575.71,11994.003,88.93333333,265.0882513,1035,2,1334,166.75,360.8948205,1049,5,1309,218.1666667,408.5571767,1035,5,1,4,296,232,6746.626687,5247.376312,13480,1988.375,3911.602432,15300633.58,2,2,5,15,0.777777778,1988.375,41.66666667,4491.285714,23,1964,64240,503,1,32,1334,1
10.16.0.6-144.122.71.18-60474-6642-6,10.16.0.6,60474,144.122.71.18,6642,6,27:19.8,1371,10,9,474,16238,207,47.4,75.95934585,6740,1804.222222,2858.650284,12189642.6,13858.49745,76.16666667,158.023174,639,3,1371,152.3333333,216.6448707,666,7,1289,161.125,231.332437,639,7,4,6,328,296,7293.946025,6564.551422,6740,879.5789474,2108.802776,4447049.146,0,2,10,18,0.9,879.5789474,47.4,1804.222222,24,854,65280,503,4,32,1371,0
100.64.0.2-10.16.0.18-38266-3000-6,100.64.0.2,38266,10.16.0.18,3000,6,40:14.7,646,5,5,468,180,468,93.6,209.2959627,180,36,80.49844719,1003095.975,15479.87616,71.77777778,164.7625396,510,3,633,158.25,242.730818,521,17,624,156,236.3486126,510,27,1,1,168,168,7739.93808,7739.93808,468,64.8,152.5463864,23270.4,2,2,2,9,1,64.8,93.6,36,46,18,64240,502,1,32,646,0
100.64.0.2-10.16.0.15-56574-1880-6,100.64.0.2,56574,10.16.0.15,1880,6,06:27.7,459,5,5,331,460,331,66.2,148.0277001,460,92,205.7182539,1723311.547,21786.49237,51,108.5241909,339,5,447,111.75,161.3616539,352,14,444,111,152.3307804,339,26,1,1,168,168,10893.24619,10893.24619,460,79.1,169.5067681,28732.54444,2,2,2,9,1,79.1,66.2,92,33,46,64240,503,1,32,459,1
10.16.0.2-144.122.71.18-40316-6642-6,10.16.0.2,40316,144.122.71.18,6642,6,50:08.5,9879,15,9,528,21217,261,35.2,76.10256237,6740,2357.444444,3030.625848,2201133.718,2429.395688,429.5217391,510.7785385,1972,2,9879,705.6428571,564.2208524,1972,2,9263,1157.875,1061.062599,3088,11,4,6,488,296,1518.372305,911.0233829,6740,906.0416667,2125.346365,4517097.172,2,2,10,23,0.6,906.0416667,35.2,2357.444444,22,884,65280,503,4,32,9879,1
100.64.0.2-10.16.0.45-33176-1880-6,100.64.0.2,33176,10.16.0.45,1880,6,06:58.3,367,6,4,442,160,442,73.66666667,180.4457444,160,40,80,1640326.975,27247.9564,40.77777778,95.66448894,295,3,367,73.4,128.7781037,303,8,353,117.6666667,154.3059731,295,14,1,1,200,136,16348.77384,10899.18256,442,60.2,143.2649449,20524.84444,2,2,2,9,0.666666667,60.2,73.66666667,40,44,16,64240,503,1,32,367,0
